domain,domain_category,domain_is_control,date,start_time,end_time,retry,server_ip,server_netblock,server_asn,server_as_name,server_as_full_name,server_as_class,server_country,server_organization,received_error,received_tls_version,received_tls_cipher_suite,received_tls_cert,received_tls_cert_matches_domain,received_tls_cert_common_name,received_tls_cert_issuer,received_tls_cert_alternative_names,received_status,received_headers,received_body,is_known_blockpage,page_signature,outcome,matches_template,no_response_in_measurement_matches_template,controls_failed,stateful_block,measurement_id,source
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-06-20,2023-06-20 04:23:40.507140 UTC,2023-06-20 04:23:41.289206 UTC,0,95.85.97.28,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,f2f4f001118f52a98c2b9e9db6309286,CP_Quack-https-2023-06-19-23-24-13
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-04-08,2022-04-08 04:36:40.426788 UTC,2022-04-08 04:36:40.821835 UTC,1,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:39562->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,cbc4a9816ddc5eb0bb0fd9943901a7ac,CP_Quack-https-2022-04-07-23-39-42
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-04-08,2022-04-08 04:36:33.551592 UTC,2022-04-08 04:36:35.425544 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:60102->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,cbc4a9816ddc5eb0bb0fd9943901a7ac,CP_Quack-https-2022-04-07-23-39-42
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-04-08,2022-04-08 04:36:45.821888 UTC,2022-04-08 04:36:46.217392 UTC,2,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:44274->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,cbc4a9816ddc5eb0bb0fd9943901a7ac,CP_Quack-https-2022-04-07-23-39-42
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-04-08,2022-04-08 04:36:25.303928 UTC,2022-04-08 04:36:25.708147 UTC,2,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.174:443/"": read tcp 141.212.123.195:44782->95.85.120.174:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,38721dc2495f56599c963e297b49985f,CP_Quack-https-2022-04-07-23-39-42
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-04-08,2022-04-08 04:36:19.902665 UTC,2022-04-08 04:36:20.303890 UTC,1,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.174:443/"": read tcp 141.212.123.195:60744->95.85.120.174:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,38721dc2495f56599c963e297b49985f,CP_Quack-https-2022-04-07-23-39-42
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-04-08,2022-04-08 04:36:13.519092 UTC,2022-04-08 04:36:14.899962 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.174:443/"": read tcp 141.212.123.195:48216->95.85.120.174:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,38721dc2495f56599c963e297b49985f,CP_Quack-https-2022-04-07-23-39-42
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-04-08,2022-04-08 04:36:28.917559 UTC,2022-04-08 04:36:29.306617 UTC,1,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:50000->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,64ab4d13ea71504baa03593ae175b951,CP_Quack-https-2022-04-07-23-39-42
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-04-08,2022-04-08 04:36:34.327037 UTC,2022-04-08 04:36:35.849880 UTC,2,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:40924->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,64ab4d13ea71504baa03593ae175b951,CP_Quack-https-2022-04-07-23-39-42
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-04-08,2022-04-08 04:36:23.521878 UTC,2022-04-08 04:36:23.917171 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:42710->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,64ab4d13ea71504baa03593ae175b951,CP_Quack-https-2022-04-07-23-39-42
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-16,2021-12-17 04:43:41.645182 UTC,2021-12-17 04:43:42.050486 UTC,1,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:53972->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,eba9aa8dca1c56bbb965fe527c5df98a,CP_Quack-https-2021-12-16-22-41-18
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-16,2021-12-17 04:43:34.861464 UTC,2021-12-17 04:43:36.644148 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:51456->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,eba9aa8dca1c56bbb965fe527c5df98a,CP_Quack-https-2021-12-16-22-41-18
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-16,2021-12-17 04:43:47.050591 UTC,2021-12-17 04:43:47.444939 UTC,2,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:59676->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,eba9aa8dca1c56bbb965fe527c5df98a,CP_Quack-https-2021-12-16-22-41-18
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-16,2021-12-17 04:43:30.223010 UTC,2021-12-17 04:43:30.631932 UTC,1,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.174:443/"": read tcp 141.212.123.195:40566->95.85.120.174:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,8d126fdb74a550acaba32c126daa786b,CP_Quack-https-2021-12-16-22-41-18
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-16,2021-12-17 04:43:24.773004 UTC,2021-12-17 04:43:25.221975 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.174:443/"": read tcp 141.212.123.195:38894->95.85.120.174:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,8d126fdb74a550acaba32c126daa786b,CP_Quack-https-2021-12-16-22-41-18
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-16,2021-12-17 04:43:35.632393 UTC,2021-12-17 04:43:37.739684 UTC,2,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.174:443/"": read tcp 141.212.123.195:33130->95.85.120.174:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,8d126fdb74a550acaba32c126daa786b,CP_Quack-https-2021-12-16-22-41-18
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-16,2021-12-17 04:43:44.859542 UTC,2021-12-17 04:43:45.322873 UTC,0,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:50752->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,ca77069e77485b9ca767c0d6281a3e49,CP_Quack-https-2021-12-16-22-41-18
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-16,2021-12-17 04:43:50.323231 UTC,2021-12-17 04:43:50.717759 UTC,1,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:51888->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,ca77069e77485b9ca767c0d6281a3e49,CP_Quack-https-2021-12-16-22-41-18
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-16,2021-12-17 04:43:55.723095 UTC,2021-12-17 04:43:57.460675 UTC,2,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:44192->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,ca77069e77485b9ca767c0d6281a3e49,CP_Quack-https-2021-12-16-22-41-18
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-16,2021-12-17 04:43:35.606322 UTC,2021-12-17 04:43:37.696657 UTC,2,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:60876->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,a84e597c6cc653929254112501f1dc72,CP_Quack-https-2021-12-16-22-41-18
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-16,2021-12-17 04:43:30.203581 UTC,2021-12-17 04:43:30.605786 UTC,1,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:40076->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,a84e597c6cc653929254112501f1dc72,CP_Quack-https-2021-12-16-22-41-18
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-16,2021-12-17 04:43:24.772197 UTC,2021-12-17 04:43:25.203136 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:38202->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,a84e597c6cc653929254112501f1dc72,CP_Quack-https-2021-12-16-22-41-18
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-15,2022-12-16 04:43:28.303429 UTC,2022-12-16 04:43:29.319076 UTC,0,95.85.97.28,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,3992d1f3384056678a2a05225968f598,CP_Quack-https-2022-12-15-22-41-34
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-15,2022-12-16 04:43:28.302803 UTC,2022-12-16 04:43:29.317823 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,564dc82096b051419c93bd6b220a5b00,CP_Quack-https-2022-12-15-22-41-34
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-15,2022-12-15 05:21:56.812503 UTC,2022-12-15 05:21:59.031959 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,ab5b60291f915ae89a8173a245bcb397,CP_Quack-https-2022-12-14-23-20-41
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-15,2022-12-16 04:43:28.303673 UTC,2022-12-16 04:43:29.322752 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,f9294824264653dc9f3488333381ab5a,CP_Quack-https-2022-12-15-22-41-34
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-01-05,2023-01-06 04:59:21.443226 UTC,2023-01-06 04:59:22.451294 UTC,0,95.85.97.28,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,81c3d8bc444b5d83b844eac2950762a7,CP_Quack-https-2023-01-05-22-58-24
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-01-05,2023-01-06 04:59:41.455123 UTC,2023-01-06 04:59:42.439537 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,87bd57a8f44c59ff83cf14a3f198d9cb,CP_Quack-https-2023-01-05-22-58-24
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-19,2022-12-20 04:53:17.886924 UTC,2022-12-20 04:53:20.607517 UTC,0,95.85.97.28,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,59a2af46f7985765a79a6df747d234d9,CP_Quack-https-2022-12-19-22-52-14
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-19,2022-12-20 04:53:47.886891 UTC,2022-12-20 04:53:48.901009 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,cf5395ab2f195e808fabda3dabc12fdc,CP_Quack-https-2022-12-19-22-52-14
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-19,2022-12-19 14:06:42.343765 UTC,2022-12-19 14:06:43.773790 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,e5e7dce1635f589abc86960fa33ec1e3,CP_Quack-https-2022-12-19-08-05-41
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-19,2022-12-20 04:53:47.887767 UTC,2022-12-20 04:53:48.877942 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,60991af172795e0f97d0f2380666b005,CP_Quack-https-2022-12-19-22-52-14
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-01-04,2023-01-05 04:57:50.801215 UTC,2023-01-05 04:57:52.358844 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,1462305882995e85a61cd32f2fde18d2,CP_Quack-https-2023-01-04-22-56-39
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-10,2022-05-10 08:45:08.333589 UTC,2022-05-10 08:45:15.534346 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,6eec57716ee5575f9b6e1057015daee6,CP_Quack-https-2022-05-10-03-41-36
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-10,2022-05-10 08:42:18.194482 UTC,2022-05-10 08:42:20.684913 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,e358e0a3b475503bb05514ad3cc9cf54,CP_Quack-https-2022-05-10-03-41-36
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-17,2022-05-17 09:01:14.445284 UTC,2022-05-17 09:01:16.029012 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,f567b6b9b21351de8b428c26ca594c77,CP_Quack-https-2022-05-17-04-02-46
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-17,2022-05-17 09:00:54.429852 UTC,2022-05-17 09:00:56.223811 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,04580f923c68577cacb6c43490fef955,CP_Quack-https-2022-05-17-04-02-46
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-17,2022-05-17 09:01:04.408805 UTC,2022-05-17 09:01:06.126548 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,1ddd3115d36e5a179d197ee438d7f1ea,CP_Quack-https-2022-05-17-04-02-46
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-06-24,2022-06-24 08:32:19.379262 UTC,2022-06-24 08:32:21.565238 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,4ae1ff2972f35ce1b4e4c9b5efdc29f2,CP_Quack-https-2022-06-24-03-35-12
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-06-24,2022-06-24 08:32:19.381945 UTC,2022-06-24 08:32:21.674955 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,3abf609853695279b563710cebc485d2,CP_Quack-https-2022-06-24-03-35-12
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-01-01,2023-01-02 04:52:26.871224 UTC,2023-01-02 04:52:27.843544 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,eb1034f8bea25535a4cff0ea43202ed1,CP_Quack-https-2023-01-01-22-51-23
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-10,2022-02-11 04:56:43.554086 UTC,2022-02-11 04:56:45.228491 UTC,2,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:37378->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,e3c4c66a82c259a2a2f9be8e2eefdcce,CP_Quack-https-2022-02-10-22-51-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-10,2022-02-11 04:56:32.615196 UTC,2022-02-11 04:56:33.156800 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:44086->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,e3c4c66a82c259a2a2f9be8e2eefdcce,CP_Quack-https-2022-02-10-22-51-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-10,2022-02-11 04:56:38.157422 UTC,2022-02-11 04:56:38.553935 UTC,1,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:45840->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,e3c4c66a82c259a2a2f9be8e2eefdcce,CP_Quack-https-2022-02-10-22-51-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-10,2022-02-11 04:56:03.347043 UTC,2022-02-11 04:56:05.742933 UTC,2,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:54596->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,dc471728da42580785ee174085fa7abd,CP_Quack-https-2022-02-10-22-51-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-10,2022-02-11 04:56:12.525327 UTC,2022-02-11 04:56:12.967101 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:52592->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,133ae4a7a12e5a5689bdf2ec44d19aab,CP_Quack-https-2022-02-10-22-51-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-10,2022-02-11 04:55:52.439961 UTC,2022-02-11 04:55:52.951077 UTC,0,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:32840->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,dc471728da42580785ee174085fa7abd,CP_Quack-https-2022-02-10-22-51-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-10,2022-02-11 04:56:17.967164 UTC,2022-02-11 04:56:18.355198 UTC,1,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:54192->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,133ae4a7a12e5a5689bdf2ec44d19aab,CP_Quack-https-2022-02-10-22-51-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-10,2022-02-11 04:55:57.951988 UTC,2022-02-11 04:55:58.346888 UTC,1,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:35864->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,dc471728da42580785ee174085fa7abd,CP_Quack-https-2022-02-10-22-51-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-10,2022-02-11 04:56:23.359623 UTC,2022-02-11 04:56:25.336218 UTC,2,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:44614->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,133ae4a7a12e5a5689bdf2ec44d19aab,CP_Quack-https-2022-02-10-22-51-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-02-10,2023-02-10 05:23:32.536060 UTC,2023-02-10 05:23:34.031099 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,009deb94c9ad5e608839620291d3ed46,CP_Quack-https-2023-02-09-23-24-14
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-12,2022-12-13 04:42:45.176035 UTC,2022-12-13 04:42:47.164515 UTC,0,95.85.97.28,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,78c3556e829354d29efa07e3cc8c290c,CP_Quack-https-2022-12-12-22-41-32
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-12,2022-12-13 04:43:15.217710 UTC,2022-12-13 04:43:16.935001 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,a203651deec850b4ac3ba3e079d31890,CP_Quack-https-2022-12-12-22-41-32
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-12,2022-12-12 05:21:52.008755 UTC,2022-12-12 05:21:53.460202 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,a111bdd92a715b3da43e4e4444299903,CP_Quack-https-2022-12-11-23-20-50
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-12,2022-12-13 04:43:15.216582 UTC,2022-12-13 04:43:16.937586 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,e240b8317fe153e49a89e96eb86f1c8f,CP_Quack-https-2022-12-12-22-41-32
