domain,domain_category,domain_is_control,date,start_time,end_time,retry,server_ip,server_netblock,server_asn,server_as_name,server_as_full_name,server_as_class,server_country,server_organization,received_error,received_tls_version,received_tls_cipher_suite,received_tls_cert,received_tls_cert_matches_domain,received_tls_cert_common_name,received_tls_cert_issuer,received_tls_cert_alternative_names,received_status,received_headers,received_body,is_known_blockpage,page_signature,outcome,matches_template,no_response_in_measurement_matches_template,controls_failed,stateful_block,measurement_id,source
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-07-28,2022-07-28 06:00:57.020684 UTC,2022-07-28 06:00:57.434818 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,53be111594f658c08c616272043b1554,CP_Quack-http-2022-07-28-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-07-28,2022-07-28 06:01:06.997127 UTC,2022-07-28 06:01:07.605668 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,7be794db625e5f1d839144816a9c9288,CP_Quack-http-2022-07-28-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-07-28,2022-07-28 06:00:57.025274 UTC,2022-07-28 06:00:57.429692 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,c0e20344c4885fb3a2cf85b23efe24a0,CP_Quack-http-2022-07-28-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-07-26,2023-07-26 12:28:39.262591 UTC,2023-07-26 12:28:39.733748 UTC,0,216.250.9.185,216.250.8.0/21,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,7431bf24fe615a44b27006c26d621c0b,CP_Quack-http-2023-07-26-07-28-03
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-28,2022-02-28 06:54:49.601215 UTC,2022-02-28 06:54:50.015468 UTC,0,95.85.120.184,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,e40683d4879e53afacfb550b66888ff1,CP_Quack-http-2022-02-28-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-28,2022-02-28 06:54:49.600033 UTC,2022-02-28 06:54:50.016695 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,5cdcf71781a752f083776bcb9e3cc477,CP_Quack-http-2022-02-28-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-28,2022-02-28 06:54:49.600730 UTC,2022-02-28 06:54:49.993597 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,4a9856eaee1c5960bf2890301f40fbdb,CP_Quack-http-2022-02-28-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-28,2022-02-28 06:54:49.599217 UTC,2022-02-28 06:54:50.010765 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,62fca6b05dc658c0820cffe09a9089a5,CP_Quack-http-2022-02-28-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-28,2022-02-28 06:54:49.604078 UTC,2022-02-28 06:54:50.004167 UTC,0,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,5fc37e2e07de53f5a4db44f379706ae6,CP_Quack-http-2022-02-28-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-21,2022-02-21 07:01:50.696493 UTC,2022-02-21 07:01:51.095651 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,f1de324b8de7520cb725d1b189fdbf42,CP_Quack-http-2022-02-21-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-21,2022-02-21 07:01:50.696002 UTC,2022-02-21 07:01:51.091998 UTC,0,95.85.120.184,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,0b7487d3d81d56bf9ee8f3c20748a5d2,CP_Quack-http-2022-02-21-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-21,2022-02-21 07:01:50.696268 UTC,2022-02-21 07:01:51.107989 UTC,0,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,eb28139bfadf59b3b8e67e5ec212ccc0,CP_Quack-http-2022-02-21-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-21,2022-02-21 07:02:00.730298 UTC,2022-02-21 07:02:01.179743 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,8dffd53d484e52fabef9ab6f43a018b5,CP_Quack-http-2022-02-21-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-31,2022-03-31 06:00:00.933707 UTC,2022-03-31 06:00:01.350281 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,6ed3fe58715e5f9db0c3819a3ac1998c,CP_Quack-http-2022-03-31-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-31,2022-03-31 06:00:00.929307 UTC,2022-03-31 06:00:01.338230 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,c543a228f636522b9d4fcc55e9ec5957,CP_Quack-http-2022-03-31-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-31,2022-03-31 06:00:00.926272 UTC,2022-03-31 06:00:01.327617 UTC,0,95.85.120.184,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,3f039c78175b5907bc2844aa27155c4a,CP_Quack-http-2022-03-31-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-31,2022-03-31 05:59:50.878597 UTC,2022-03-31 05:59:51.285871 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,b5237e6dac065b8ca64156977436a9f5,CP_Quack-http-2022-03-31-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-17,2022-01-17 07:04:01.443188 UTC,2022-01-17 07:04:01.836196 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,23969d715ba95aed9a185fe16a841c62,CP_Quack-http-2022-01-17-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-17,2022-01-17 07:03:51.419791 UTC,2022-01-17 07:03:51.823791 UTC,0,95.85.120.184,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,2d39472573f352e19fc7bee381aef891,CP_Quack-http-2022-01-17-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-17,2022-01-17 07:06:11.548612 UTC,2022-01-17 07:06:11.944284 UTC,0,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,adc7a1eeea61558fba989d2f446c3eab,CP_Quack-http-2022-01-17-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-17,2022-01-17 07:04:21.458015 UTC,2022-01-17 07:04:21.857392 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,08caf24e8b375fd9b8a686e2bacc60e6,CP_Quack-http-2022-01-17-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-17,2022-01-17 07:03:51.419855 UTC,2022-01-17 07:03:51.809476 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,637b1096904052abb5d47a95000a585b,CP_Quack-http-2022-01-17-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-05,2022-05-05 05:58:50.528117 UTC,2022-05-05 05:58:50.988600 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,20034613997e5a8f85a1d36372257e59,CP_Quack-http-2022-05-05-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-05,2022-05-05 05:58:50.528572 UTC,2022-05-05 05:58:50.986916 UTC,0,95.85.120.184,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,16434a7aaef258adb7e041892195ffc5,CP_Quack-http-2022-05-05-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-05,2022-05-05 05:58:40.515180 UTC,2022-05-05 05:58:40.917680 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,5dfae1e7838b5bb0977f674ddf91f1ce,CP_Quack-http-2022-05-05-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-05,2022-05-05 05:58:50.530671 UTC,2022-05-05 05:58:50.996013 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,b2445149d7f05cf99979a4624b2b3091,CP_Quack-http-2022-05-05-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-24,2022-02-24 07:04:51.203616 UTC,2022-02-24 07:04:51.617223 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,2c4f12403a1c5e498a8100b6826cb4cc,CP_Quack-http-2022-02-24-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-24,2022-02-24 07:04:31.195105 UTC,2022-02-24 07:04:31.599069 UTC,0,95.85.120.184,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,a2aa493a275f55909669ce36c069149c,CP_Quack-http-2022-02-24-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-24,2022-02-24 07:04:31.195427 UTC,2022-02-24 07:04:31.591581 UTC,0,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,d68a051386bd5452848da88006a5503e,CP_Quack-http-2022-02-24-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-02-24,2022-02-24 07:04:31.195225 UTC,2022-02-24 07:04:31.611974 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,7c3f5afb7c9f5dcab0b8588d8c7681e9,CP_Quack-http-2022-02-24-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-13,2022-01-13 15:21:25.396624 UTC,2022-01-13 15:21:25.797991 UTC,0,95.85.120.184,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,bbc7e415f76d53eb9610527421e793a9,CP_Quack-http-2022-01-13-09-19-16
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-13,2022-01-13 15:21:25.395341 UTC,2022-01-13 15:21:25.783191 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,0bdbbc5bfc83572a8dba36334b5b1ce1,CP_Quack-http-2022-01-13-09-19-16
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-13,2022-01-13 15:21:35.421801 UTC,2022-01-13 15:21:35.824500 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,4be63a0f32c45347811bf131173009e6,CP_Quack-http-2022-01-13-09-19-16
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-13,2022-01-13 15:21:35.421562 UTC,2022-01-13 15:21:35.815244 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,c960e7fcfb9957598245a01a9def1941,CP_Quack-http-2022-01-13-09-19-16
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-13,2022-01-13 15:21:25.397362 UTC,2022-01-13 15:21:25.783218 UTC,0,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,241d8bb5ec1750618349b197f26988f1,CP_Quack-http-2022-01-13-09-19-16
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-30,2021-12-30 07:01:20.305877 UTC,2021-12-30 07:01:20.704069 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,c115e15498d153049e6eee69552c1938,CP_Quack-http-2021-12-30-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-30,2021-12-30 07:01:20.303691 UTC,2021-12-30 07:01:20.687717 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,39cbc578f9bc5172beac3f02fe2e2fc2,CP_Quack-http-2021-12-30-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-30,2021-12-30 07:01:20.300259 UTC,2021-12-30 07:01:20.693552 UTC,0,95.85.120.184,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,16c626106d8e586aaf9d7567bb90f156,CP_Quack-http-2021-12-30-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-30,2021-12-30 07:01:20.305078 UTC,2021-12-30 07:01:20.708022 UTC,0,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,acba896436e15607879ff3059f1c6a9d,CP_Quack-http-2021-12-30-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-30,2021-12-30 07:01:20.306076 UTC,2021-12-30 07:01:20.705561 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,c37c60f0745752618bc6692f30ce1694,CP_Quack-http-2021-12-30-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-02,2022-05-02 05:57:20.462055 UTC,2022-05-02 05:57:20.861926 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,e5306f5c3f155cca9debea47c7031667,CP_Quack-http-2022-05-02-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-02,2022-05-02 05:57:10.464898 UTC,2022-05-02 05:57:10.861010 UTC,0,95.85.120.184,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,f547e8d6f3e55f92a06c94c436249ca9,CP_Quack-http-2022-05-02-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-02,2022-05-02 05:57:10.467632 UTC,2022-05-02 05:57:10.867881 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,ad6e38f821655376a26618756e836c14,CP_Quack-http-2022-05-02-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-02,2022-05-02 05:57:20.463041 UTC,2022-05-02 05:57:20.866021 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,f34d34e73e17560b8a27d746d380c1a4,CP_Quack-http-2022-05-02-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-25,2022-12-25 07:01:57.589447 UTC,2022-12-25 07:01:58.328112 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,c112cecb486057e4a85b0f6562836f18,CP_Quack-http-2022-12-25T01:01:01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-12-25,2022-12-25 07:01:57.589447 UTC,2022-12-25 07:01:58.328112 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,e97bec143c1558feab3c34f5cb6baaf8,CP_Quack-http-2022-12-25-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-03-13,2023-03-13 06:01:07.443606 UTC,2023-03-13 06:01:07.933599 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,e96c3e375a6c593692c642ef78b83e6c,CP_Quack-http-2023-03-13-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-03-09,2023-03-09 07:01:08.697462 UTC,2023-03-09 07:01:09.189946 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,8cdca125eb3650fb9d7f1cf5682eebe3,CP_Quack-http-2023-03-09-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-04-28,2022-04-28 22:13:06.458256 UTC,2022-04-28 22:13:06.915685 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,dd659e0277545456ac54455150c55036,CP_Quack-http-2022-04-28-17-16-37
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-04-28,2022-04-28 22:13:06.454990 UTC,2022-04-28 22:13:06.911736 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,cac528ed64a3526a958a838831b568dd,CP_Quack-http-2022-04-28-17-16-37
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-04-28,2022-04-28 22:13:06.456272 UTC,2022-04-28 22:13:06.910964 UTC,0,95.85.120.184,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,bd494270056154439032991e83781d3c,CP_Quack-http-2022-04-28-17-16-37
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-04-28,2022-04-28 22:13:06.451714 UTC,2022-04-28 22:13:06.910677 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,fcad6a3b2fb45e6aaab4fb7e68eef411,CP_Quack-http-2022-04-28-17-16-37
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-10,2022-01-10 07:06:00.650697 UTC,2022-01-10 07:06:01.050033 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,da7c18b368ae5de8b2ac48e474c3c767,CP_Quack-http-2022-01-10-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-10,2022-01-10 07:06:10.656381 UTC,2022-01-10 07:06:11.036385 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,a962d007b9385c45ad5027333c4acf30,CP_Quack-http-2022-01-10-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-10,2022-01-10 07:06:10.654358 UTC,2022-01-10 07:06:11.041831 UTC,0,95.85.120.184,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,f3b7bb611726523b85eb739efa7377aa,CP_Quack-http-2022-01-10-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-10,2022-01-10 07:06:00.646601 UTC,2022-01-10 07:06:01.033394 UTC,0,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,6aa47e127696533aa2a0f6675bf048fa,CP_Quack-http-2022-01-10-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-10,2022-01-10 07:06:10.656213 UTC,2022-01-10 07:06:11.049694 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,477f238474755b839072e53d3b94f729,CP_Quack-http-2022-01-10-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-06-18,2023-06-18 09:57:17.673783 UTC,2023-06-18 09:57:18.056965 UTC,0,216.250.9.185,216.250.8.0/21,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,43b9b9d7e19e527cbaa22764f663f361,CP_Quack-http-2023-06-18-04-57-11
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-20,2022-01-20 06:59:51.361721 UTC,2022-01-20 06:59:52.084964 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,edf6fe9b5b005cf6b1b6b7853b3691c9,CP_Quack-http-2022-01-20-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-20,2022-01-20 06:59:51.362293 UTC,2022-01-20 06:59:51.757565 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,5944e06e796f557c9c96f378d780dcf9,CP_Quack-http-2022-01-20-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-20,2022-01-20 07:00:01.390076 UTC,2022-01-20 07:00:01.784296 UTC,0,95.85.120.184,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,419e54a370c65d96b18f0ea712d35ccd,CP_Quack-http-2022-01-20-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-20,2022-01-20 06:59:51.361953 UTC,2022-01-20 06:59:51.754851 UTC,0,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,609ef711bf2753849487af620a7e9b91,CP_Quack-http-2022-01-20-01-01-01
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-20,2022-01-20 06:59:51.359778 UTC,2022-01-20 06:59:51.743180 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,6314b6f1e38c5f84a638e64e0bb19d08,CP_Quack-http-2022-01-20-01-01-01
